title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Entanglement transition in a monitored free-fermion chain: From extended criticality to area law,"O Alberton, M Buchhold, S Diehl",2021,343,"We analyze the quantum trajectory dynamics of free fermions subject to continuous monitoring. For weak monitoring, we identify a novel dynamical regime of subextensive entanglement growth, reminiscent of a critical phase with an emergent conformal invariance. For strong monitoring, however, the dynamics favors a transition into a quantum Zeno-like area-law regime. Close to the critical point, we observe logarithmic finite size corrections, indicating a Berezinskii-Kosterlitz-Thouless mechanism underlying the transition. This uncovers an unconventional entanglement transition in an elementary, physically realistic model for weak continuous measurements. In addition, we demonstrate that the measurement aspect in the dynamics is crucial for whether or not a phase transition takes place.",XQisUfVz9O0J,"O Alberton, M Buchhold, S Diehl - Physical Review Letters, 2021 - APS",[],https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.126.170602,unknown,unknown
